timestamp,gyrox,gyroy,gyroz,accelx,accely,accelz
6.522,-9.87,84.14,-89.32,1.1072,-0.1537,0.1781
6.54,-13.93,82.95,-89.67,1.1194,-0.2181,0.0966
6.556,-17.08,81.69,-85.26,1.1492,-0.2542,0.0444
6.573,-19.4599,79.31,-72.8,1.2204,-0.2644,-0.0097
6.59,-21.07,75.81,-54.46,1.3332,-0.2069,0.0009
6.606,-21.56,71.33,-36.68,1.362,-0.1805,0.0678
6.621,-21.98,67.13,-24.99,1.3424,-0.1439,0.1093
6.639,-20.09,61.18,-13.44,1.3868,-0.0956,0.1117
6.653,-18.69,55.65,-7.56,1.4625,-0.0634,0.1073
6.671,-18.83,46.9,-2.66,1.4923,-0.0839,0.0849
6.689,-19.04,39.13,-0.91,1.4859,-0.122,0.0649
6.706,-18.55,32.06,-3.22,1.4708,-0.1595,0.019
6.722,-20.44,24.7099,-7.77,1.4664,-0.1478,-0.0527
6.738,-21.77,17.85,-13.65,1.4156,-0.18,-0.0717
6.752,-22.54,12.46,-14.98,1.3498,-0.2117,-0.081
6.77,-24.64,4.41,-10.43,1.3176,-0.1956,-0.1024
6.788,-26.39,-3.57,0.7,1.2883,-0.12,-0.0566
6.803,-23.8,-9.8,12.39,1.3063,-0.0341,-0.0858
6.82,-21.28,-17.64,28.56,1.3166,0.1259,-0.0395
6.838,-14.21,-23.73,41.65,1.1428,0.2156,-0.0366
6.855,-3.22,-25.97,42.28,0.9681,0.2142,-0.1156
6.871,-5.95,-30.59,33.74,1.0111,0.2332,-0.1683
6.885,-6.93,-33.6699,13.44,0.8774,0.0893,-0.0649
6.901,-1.96,-32.41,-17.08,0.9325,0.1093,-0.0639
6.915,0.28,-31.22,-42.91,0.8715,0.2069,-0.2825
6.931,-0.42,-31.99,-60.97,1.116,0.1771,-0.464
6.947,-6.16,-30.8,-79.1,1.2214,0.0517,-0.4104
6.965,-10.85,-28.0,-93.38,0.9472,-0.1332,-0.424
6.982,-10.22,-21.56,-92.96,0.9042,-0.06,-0.4562
7.0,-7.77,-17.29,-80.01,0.934,0.0795,-0.5285
7.014,8.89,-36.2599,-44.1699,0.9735,0.2278,-0.4665
7.03,8.75,19.32,48.3,1.8475,-0.1932,-0.3855
7.048,-17.5,29.47,17.85,2.2662,0.4011,0.0131
7.066,-14.77,3.99,-18.34,1.1004,0.7564,-0.1356
7.08,-7.84,-4.13,-37.8,1.3146,0.5602,-0.101
7.096,-8.75,-25.9,4.48,2.377,0.221,0.0014
7.11,-11.2,0.49,10.92,1.3761,0.039,0.0161
7.126,-0.35,1.19,13.23,1.1062,0.0185,0.1342
7.14,6.86,0.28,25.55,1.0252,0.0976,-0.0253
7.156,3.22,-2.94,39.2,1.1619,0.0678,-0.0756
7.174,3.99,-5.88,58.45,1.1829,0.0073,-0.0673
7.191,9.45,-0.91,78.4,0.4338,0.0756,-0.0668
7.206,9.66,-12.95,77.28,1.3898,-0.0917,-0.122
7.223,9.7299,24.43,76.51,1.1794,-0.0453,0.183
7.242,4.13,12.39,38.85,0.6426,0.1317,-0.1176
7.256,1.19,-5.95,14.28,1.745,-0.1424,-0.2288
7.269,-6.51,-12.11,-34.02,2.7459,0.1293,-0.019
