timestamp,gyrox,gyroy,gyroz,accelx,accely,accelz
5.664,-0.84,51.31,6.37,0.1776,-0.6553,0.0424
5.68,0.98,58.66,-5.39,0.1468,-0.5104,0.0883
5.696,1.26,57.61,-13.02,0.1317,-0.3655,0.0819
5.714,1.33,50.2599,-19.81,0.0941,-0.159,0.0453
5.727,2.8699,41.72,-22.68,0.0727,0.1288,-0.0307
5.742,6.02,30.17,-22.61,0.1156,0.2469,-0.0732
5.758,8.96,14.35,-18.41,0.2088,0.2952,-0.0834
5.786,16.73,-21.28,-3.57,0.4299,-0.0302,-0.0078
5.801,19.95,-33.88,4.48,0.4626,-0.2342,0.0175
5.818,23.45,-38.29,12.6,0.4714,-0.3733,0.0424
5.836,27.72,-40.81,22.19,0.5919,-0.5416,0.0995
5.852,29.68,-41.3,27.86,0.63,-1.0101,0.222
5.868,30.17,-32.13,27.79,0.6739,-1.5977,0.2986
5.884,30.52,-11.27,26.46,0.8427,-2.2179,0.3479
5.9,29.96,5.81,28.63,1.0106,-2.459,0.4055
5.918,25.27,6.86,35.28,1.0945,-2.561,0.5607
5.936,16.66,-6.02,42.91,1.0033,-2.1994,0.548
5.954,9.87,-27.09,54.95,1.0023,-1.8583,0.4953
5.972,2.73,-51.73,69.3,1.0043,-1.4098,0.3196
5.989,0.35,-68.11,79.73,0.8852,-1.1326,0.2313
6.005,-1.26,-70.35,84.42,0.7471,-0.9345,0.1942
6.018,-5.25,-63.07,80.92,0.4923,-0.7481,0.2108
6.032,-9.8,-46.7599,74.9,0.3157,-0.5084,0.1698
6.048,-14.07,-19.39,61.81,0.1429,-0.2069,0.0692
6.066,-17.36,12.74,43.54,-0.0156,0.2083,-0.0605
6.08,-18.69,45.22,28.35,-0.0605,0.2913,-0.1273
6.095,-19.67,70.0,10.99,-0.078,0.2318,-0.1478
6.109,-21.42,87.78,-7.49,-0.0736,0.0273,-0.1112
6.124,-25.69,95.83,-28.98,-0.0009,-0.2171,-0.0097
6.153,-37.94,88.2699,-56.56,0.119,-0.2806,0.1005
6.169,-42.84,80.36,-66.57,0.179,-0.2171,0.0346
6.184,-42.49,73.22,-73.22,0.2069,-0.2869,-0.0932
6.199,-36.61,65.8,-76.72,0.3874,-0.5836,-0.1737
6.213,-28.98,52.71,-73.85,0.8095,-1.3668,-0.1102
6.228,-24.43,28.35,-63.7,1.057,-2.0886,0.1703
6.244,-24.57,-14.7,-52.85,1.1516,-2.0578,0.3489
6.261,-27.51,-60.55,-36.47,1.158,-2.0813,0.4108
6.279,-30.31,-75.81,-22.4,1.1306,-1.8031,0.3947
6.296,-31.85,-69.79,-13.02,0.9403,-1.4996,0.2713
6.314,-29.47,-28.98,-15.4,0.6534,-1.3405,0.122
6.332,-25.48,29.89,-25.9,0.423,-1.0262,0.0546
6.349,-21.35,78.33,-36.12,0.2967,-0.8344,0.0585
6.365,-17.7099,106.68,-41.58,0.3342,-0.6588,0.08
6.382,-14.21,107.8,-39.06,0.4821,-0.488,0.0863
6.399,-10.85,86.03,-31.5,0.5519,-0.3825,0.0507
6.415,-7.14,51.87,-21.77,0.5529,-0.2098,-0.0058
6.431,-4.06,15.19,-12.46,0.4762,0.02,-0.0405
6.447,-1.4,-16.45,-6.44,0.3982,0.1254,-0.061
6.465,1.26,-36.82,-2.8,0.3084,0.1961,-0.0868
6.482,3.78,-47.11,-1.12,0.2776,0.2249,-0.1254
6.497,6.51,-51.24,0.42,0.3196,0.1664,-0.1283
6.513,9.66,-52.22,3.99,0.4108,0.0497,-0.0858
6.531,13.23,-48.72,9.24,0.505,-0.081,-0.0346
6.548,17.15,-32.97,13.44,0.5899,-0.5568,-0.0307
6.565,21.91,2.59,16.17,0.7837,-1.2404,0.0112
6.578,24.78,23.73,20.93,1.0252,-1.9705,0.1546
6.592,25.62,36.12,29.33,1.2722,-2.3672,0.3176
6.606,22.89,33.39,36.89,1.2756,-2.5273,0.466
6.624,17.08,27.44,39.34,1.0818,-2.5278,0.5055
6.642,8.75,25.27,36.61,0.8593,-2.1769,0.4567
6.66,1.89,24.99,36.68,0.8862,-1.9827,0.3289
6.678,1.68,26.04,38.36,0.8945,-1.5845,0.0814
6.693,3.99,22.47,39.34,0.8237,-1.38,0.0634
6.707,4.2,9.31,37.94,0.7105,-1.2117,0.1385
6.722,2.03,-9.8,33.88,0.5904,-0.9828,0.1839
6.737,-1.47,-29.61,29.33,0.4899,-0.7393,0.181
6.753,-3.71,-37.8,23.8,0.3806,-0.4191,0.079
6.769,-3.99,-34.79,16.3799,0.2117,-0.0951,-0.0136
6.784,-2.94,-24.78,7.14,0.0058,0.1239,-0.0702
6.799,-0.7,-13.44,-3.78,-0.1346,0.243,-0.1068
6.816,1.96,-1.61,-19.04,-0.1673,0.2444,-0.1176
6.833,3.78,2.52,-29.75,-0.0941,0.0014,-0.0488
6.848,2.1,-2.8699,-37.73,-0.04,-0.2532,0.0653
6.863,-2.17,-11.83,-46.97,-0.057,-0.345,0.1678
6.88,-7.98,-19.25,-55.16,-0.0546,-0.304,0.1483
6.895,-10.99,-16.94,-60.9,-0.0053,-0.3098,0.0473
6.911,-8.61,-7.98,-65.66,0.0473,-0.4309,-0.1005
6.926,-1.12,1.68,-68.11,0.1883,-0.6832,-0.1678
6.942,8.26,6.93,-62.65,0.608,-1.2517,-0.0468
6.96,12.18,-5.46,-49.4199,0.9262,-1.9842,0.1166
6.977,10.64,-31.78,-38.15,1.0033,-2.215,0.3713
6.993,4.13,-52.92,-24.57,1.118,-2.1691,0.3982
7.009,-2.45,-57.61,-8.75,1.1448,-1.7792,0.3045
7.023,-4.76,-51.94,5.81,1.1258,-1.4937,0.1766
7.041,-3.43,-32.27,17.01,0.9672,-1.2746,0.0375
7.059,-0.42,-4.9,17.64,0.6641,-0.9857,-0.0195
7.075,1.61,22.12,8.82,0.4026,-0.8466,-0.0434
7.091,2.45,42.56,-3.64,0.2908,-0.7276,-0.0287
7.109,1.82,55.51,-12.95,0.3093,-0.6402,0.0068
7.127,-0.07,46.48,-16.87,0.3816,-0.5363,0.0366
7.14,-1.05,32.06,-15.4,0.4196,-0.444,0.019
7.154,-1.96,10.22,-11.41,0.3938,-0.3059,0.0214
7.168,-3.43,-11.34,-6.65,0.3411,-0.0883,0.0185
7.2,-5.46,-38.99,3.15,0.2586,0.1839,-0.0502
7.218,-5.11,-40.6,7.14,0.2454,0.1293,-0.0668
7.234,-4.2,-37.1,10.85,0.2874,0.0405,-0.0551
7.249,-2.31,-31.71,14.56,0.3225,-0.038,-0.0649
7.264,0.77,-21.77,16.94,0.3782,-0.2069,-0.0439
7.279,3.78,-10.22,17.36,0.3962,-0.4923,-0.0107
