timestamp,gyrox,gyroy,gyroz,accelx,accely,accelz
26.945,18.27,2.38,73.78,0.6427,0.2333,0.3182
27.101,-28.84,-21.7,-111.86,0.978,0.1386,0.3684
27.183,-98.35,26.95,-55.72,1.343,-1.3396,0.8394
27.347,-282.52,123.34,21.77,-0.1547,-0.8638,-0.3065
27.421,-327.39,312.34,-2.52,0.368,-0.9882,-0.2796
27.581,-193.06,313.53,-43.4,-0.0449,-0.5427,-0.0712
27.666,-194.95,239.54,-25.06,-0.1742,-0.8052,-0.6539
27.829,-143.43,66.22,50.96,0.651,-0.9379,-0.2943
27.903,-72.1,-28.63,-17.57,-0.1166,-1.221,-0.7418
28.066,-40.67,-265.37,158.41,-0.3836,-2.0374,-1.81
28.143,-7.0,-566.65,72.1,2.6762,-2.5752,-4.333
28.262,30.03,-966.7,197.12,4.8893,3.417,-0.9248
28.324,782.95,-385.0,-992.11,3.1944,-2.5805,3.5502
28.547,-154.63,-27.58,89.67,0.5392,-0.2181,-0.1474
28.622,-30.8,51.66,226.45,0.8921,-0.7442,-0.4246
28.786,-244.58,-206.78,135.59,0.9038,0.7618,0.9443
28.863,-35.0,-15.4,34.23,0.4553,-1.158,0.2518
29.028,69.09,-132.93,-3.78,0.649,-0.2889,0.8945
29.106,117.67,-143.99,-224.07,0.4143,-0.1532,0.8208
29.383,20.65,-35.7,36.19,1.0736,-0.1986,0.1425
29.462,3.92,7.28,64.33,1.1039,-0.4343,0.2274
29.624,-35.0,-8.68,50.61,1.3132,-0.5919,0.2884
29.707,-25.9,-2.45,52.08,0.3113,0.1083,0.6993
29.927,-27.86,-40.32,40.81,1.504,-0.4587,0.4065
30.002,-19.18,-22.19,-5.6,0.997,-0.2006,0.3836
30.163,21.98,-28.28,47.6,0.8413,-0.3777,0.019
30.247,17.78,-9.1,46.83,0.1342,0.3924,0.1562
30.362,1.12,43.54,25.13,1.1366,-0.5778,0.324
30.424,-4.55,-11.48,133.84,2.6762,-1.3181,0.7061
30.583,31.85,6.79,156.94,0.6705,0.3665,0.8164
30.722,66.22,-46.69,144.27,0.0659,-1.1336,0.2982
30.887,-23.52,-82.6,121.59,0.1171,-0.6637,-0.1952
30.966,-42.0,-44.73,82.81,0.1967,-0.3421,-0.4031
31.126,-76.93,-155.68,186.48,-0.4138,-1.5723,0.0976
31.324,-99.26,-248.01,-14.84,-0.3514,-1.6636,-0.5495
31.543,9.73,64.61,-119.35,0.6798,-2.2916,-1.0873
31.683,457.38,906.08,143.01,-2.1487,-2.0945,-2.8055
31.843,541.66,44.94,-169.68,-0.466,0.368,-3.3609
31.921,131.39,-28.07,-343.35,-2.6469,0.6178,-1.1566
32.082,-270.76,-63.14,-178.78,-0.7559,-0.8194,1.3893
32.162,-215.11,-138.53,-57.05,-0.6066,-0.8877,1.628
32.324,-55.02,-133.63,-44.59,-0.4329,-1.0272,0.5817
32.402,-46.06,-80.43,-136.64,-0.0249,-1.0892,0.5553
32.562,46.13,-87.5,94.36,0.6159,-0.6871,0.1527
32.657,81.76,-129.64,32.55,0.0859,-0.8169,0.2079
32.808,16.38,-77.07,-58.1,0.0366,-1.384,0.4089
32.883,-45.92,-55.09,125.09,0.2176,-0.9975,0.5558
33.161,-2.1,35.14,-97.3,0.4168,-1.4279,0.3709
33.302,-3.99,15.54,46.69,0.6676,-0.4182,0.1903
33.464,41.51,-39.06,-96.53,0.2245,-0.8945,0.4016
33.545,34.23,35.35,-10.78,0.1571,-1.7236,0.7608
33.703,17.71,77.14,-124.25,0.2786,-0.0586,0.2708
33.797,2.87,42.63,-85.47,0.2869,-0.0669,0.1654
33.943,-99.96,67.06,-148.68,0.7408,-1.3859,0.9277
34.029,-111.72,62.09,-64.96,0.5368,-0.1684,-0.0063
34.086,-152.95,85.47,-139.09,0.2411,-0.5915,-0.161
34.243,-209.23,147.42,-80.36,0.2684,-1.4508,-0.0195
34.319,-234.85,164.78,-75.53,0.5251,-2.0886,-0.4168
34.364,-314.58,163.52,-104.44,0.1874,-2.0052,-0.183
34.485,-344.33,170.94,-3.08,-0.2835,-0.8281,0.4119
34.601,-299.18,236.81,36.82,0.0395,-1.4635,0.3026
34.62,-210.91,274.33,15.47,-0.2167,-1.9017,-0.0044
34.637,-187.04,243.18,55.37,-0.0473,-2.1272,-0.0229
34.682,-109.76,152.39,174.44,0.0673,-1.8134,-0.7354
34.906,177.31,-765.73,192.99,2.2546,-2.1623,-5.7418
34.981,682.85,236.18,261.1,-8.2394,5.8028,-8.8572
35.141,649.39,275.66,40.74,1.1668,-5.8223,-2.3941
35.223,42.7,194.95,203.07,0.65,-1.0751,-4.1685
35.383,-41.09,33.53,135.73,2.0071,0.0381,-1.2893
35.462,-156.59,-40.39,80.78,1.3415,-0.8462,-0.4046
