timestamp,gyrox,gyroy,gyroz,accelx,accely,accelz
46.624,774.13,1483.72,-152.32,-13.3273,5.1679,7.0399
46.85,-560.35,40.67,-134.82,-3.1769,-0.2865,0.9628
46.967,-571.13,-115.43,-245.35,-2.8777,1.5494,-0.3318
47.086,-346.36,-164.64,-191.03,-1.1156,0.3299,-0.6861
47.149,-102.9,-77.42,-123.69,-0.6466,0.3841,-0.427
47.206,-21.28,-53.55,-110.39,-0.7198,0.2367,-0.4875
47.269,36.33,-6.79,-22.47,-0.917,0.203,-0.407
47.327,80.22,58.03,0.77,-0.7871,0.1415,-0.4992
47.39,113.68,106.61,52.85,-1.0565,0.5109,-0.0888
47.445,184.17,161.7,150.64,-0.937,0.6739,0.0005
47.507,267.54,174.16,203.42,-1.0243,0.8642,0.1498
47.632,376.74,144.83,275.38,-0.8462,1.2117,0.0054
47.69,523.88,-87.85,306.67,-0.8208,1.1922,0.0005
47.806,507.85,-201.46,208.18,-1.079,0.3406,0.1957
47.93,291.55,-274.12,271.81,-0.7627,0.4665,-0.405
48.043,199.43,-185.36,44.1,-1.0594,0.3689,-0.4695
48.059,165.55,-0.7,75.53,-1.1043,0.3924,-0.4802
48.076,152.74,64.12,66.57,-1.1556,0.4099,-0.4597
