timestamp,gyrox,gyroy,gyroz,accelx,accely,accelz
34.135,89.04,-59.36,-65.45,0.5002,-0.9989,-0.0566
34.249,33.39,-62.16,-3.71,0.468,-0.8843,0.0259
34.266,-10.71,-43.68,-26.6,0.466,-0.8496,0.0259
34.283,-11.48,-34.44,-11.48,0.4372,-0.8384,0.02
34.33,-1.47,34.37,27.93,0.5061,-0.9077,0.0342
34.492,-70.0,49.35,4.27,0.5309,-0.8281,-0.1415
34.573,-132.37,28.56,1.47,0.5641,-1.0726,-0.1498
34.731,-120.82,23.1,58.31,0.266,-0.9038,-0.2967
34.813,-37.38,32.2,19.39,0.4343,-0.8779,-0.1932
34.971,-7.49,14.07,11.06,0.3728,-0.8237,-0.2625
35.053,0.35,-1.05,-9.73,0.4163,-0.8433,-0.3958
35.215,14.98,-2.52,-7.7,0.4358,-0.8716,-0.5212
35.332,23.45,23.38,-15.75,0.4602,-0.6905,-0.4514
35.455,41.44,56.91,-16.31,0.9008,-0.8642,-0.0966
35.634,91.7,161.14,-85.82,1.1649,-1.221,0.5954
35.756,125.79,175.63,-83.72,1.2224,-0.9008,0.9589
35.934,199.5,148.33,-191.03,1.0014,-0.1776,0.8794
36.112,199.08,121.24,-246.33,-0.9423,-0.1074,0.3382
36.234,28.28,396.48,-255.15,-1.2054,-1.4503,-2.3551
36.357,-203.7,129.57,-108.29,8.2145,-6.4748,-0.9711
36.472,-818.02,-843.57,131.74,-2.4786,1.4132,0.0224
36.588,-333.83,-269.08,626.01,1.3098,-3.7415,-1.1058
36.607,11.41,1.54,-73.29,2.3907,-4.4062,-0.6812
36.623,-131.11,-66.5,195.16,2.584,-4.6653,-0.4812
36.689,-276.15,-125.3,-113.05,2.0032,-2.3688,-0.3421
36.769,-66.08,-116.13,-129.71,1.9242,-1.9154,0.2406
36.803,0.91,-105.07,-240.94,1.1409,-1.5396,0.1025
36.85,51.94,-72.73,-221.69,0.692,-1.321,-0.0337
37.071,27.58,-19.04,-38.99,0.345,-1.1951,-0.1962
37.191,-33.53,-27.16,-113.82,0.285,-0.6329,-0.1391
37.313,12.46,37.17,77.98,0.7823,-0.6793,-0.3626
37.488,46.97,34.65,72.38,0.7671,-0.8154,-0.9726
37.504,51.1,-48.23,145.18,0.7261,-0.7627,-0.9843
37.521,63.07,-53.62,128.8,0.5329,-0.8091,-0.833
37.572,68.46,-48.3,173.25,0.4846,-0.9677,-0.3753
37.731,47.81,-40.32,33.81,0.3289,-0.8491,0.0854
37.812,30.66,-18.55,15.75,0.0727,-0.8276,-0.0888
37.97,16.66,31.01,67.41,-0.3255,-1.0087,0.0917
38.054,31.92,3.22,1.61,0.4187,-0.6769,-0.1562
38.214,-1.68,-12.74,-169.4,-0.1196,-1.3849,0.1825
38.291,-7.91,16.38,57.82,0.3836,-1.242,1.0531
38.51,44.45,18.9,-133.28,0.3148,-1.181,0.1698
38.59,-26.18,27.79,-60.06,0.2308,-1.3601,0.2811
38.75,8.26,61.39,-47.81,-0.0224,-1.1283,0.3396
38.83,42.49,66.43,19.53,0.3665,-0.7261,0.1937
38.947,-6.58,20.09,-161.07,0.5104,-0.7896,0.4255
38.993,-12.25,-14.63,8.61,0.7754,-0.9277,0.4402
39.111,-40.11,-33.46,-6.72,0.3626,-0.7632,0.447
39.231,-62.09,-23.38,-28.35,0.8989,-0.4704,0.3577
39.353,9.38,-15.4,-1.33,0.5749,-0.8564,0.3958
39.534,-26.25,-18.06,-18.62,0.5993,-0.6505,0.242
39.653,4.06,4.34,30.45,0.7515,-0.7501,0.1991
39.771,-23.94,-9.59,11.06,0.6012,-0.7198,0.2635
40.011,36.47,9.73,26.11,0.4626,-1.0907,0.1737
40.071,-78.75,-7.91,31.29,0.5514,-1.0712,0.1806
40.131,-115.92,-4.62,91.7,0.4538,-0.8657,0.1513
40.191,-116.27,4.55,21.0,0.4465,-0.6861,0.0298
40.251,-56.21,16.45,16.03,0.4182,-0.8779,0.0927
40.311,-14.91,23.59,12.88,0.4485,-1.0863,0.0605
40.371,-17.22,17.92,-18.9,0.3831,-1.0116,-0.0224
40.432,-20.02,15.33,-9.87,0.4939,-0.8862,-0.1293
40.55,-10.64,12.88,6.23,0.5285,-0.8994,-0.1254
40.732,-7.35,5.6,0.49,0.5573,-0.8652,-0.1327
40.854,-13.65,-2.24,-15.19,0.5822,-0.7725,-0.059
40.972,35.7,31.15,-32.55,0.6466,-1.0185,0.0815
41.089,35.21,71.82,-64.75,1.0258,-0.9404,0.3865
41.108,61.39,119.42,-83.93,1.0804,-1.0136,0.4841
41.125,78.54,130.76,-91.63,1.1556,-0.9648,0.5134
41.17,106.68,134.05,-86.24,1.1873,-1.0111,0.5109
41.392,121.66,97.93,-144.13,0.6993,-0.5988,0.6803
41.469,147.35,89.88,-111.58,0.6769,-0.0015,0.8667
41.634,147.35,159.88,-165.27,0.3109,-0.0956,0.7159
41.71,151.83,285.11,-222.11,-0.5119,0.1649,0.733
41.87,63.42,374.15,-123.55,-0.8086,0.5344,-1.1444
41.95,-21.0,143.43,-139.09,-0.977,-0.4333,-2.6415
42.169,-812.28,-501.62,295.89,-4.2964,4.5296,1.0414
42.25,346.01,-72.66,-706.79,-0.9604,-0.4553,-0.184
42.469,-260.54,-260.82,215.39,1.7783,-0.9326,0.0122
42.55,-147.42,-127.82,106.4,1.1209,-1.0912,0.1327
42.713,-98.77,-82.18,-84.91,1.0585,-1.5953,-0.5431
42.955,146.16,26.32,-4.55,0.1957,-0.7364,-0.3699
43.03,114.38,9.87,-41.72,0.7759,-0.7169,-1.1478
43.252,91.49,32.41,88.97,0.4114,-0.3567,-0.4436
43.334,-2.59,8.19,-61.39,0.5739,-1.32,0.3684
43.429,-42.77,12.6,12.04,0.4934,-0.4416,0.0107
43.463,-28.49,23.52,46.06,0.6256,-0.4499,0.0254
43.51,-22.68,17.71,39.06,0.8984,-0.5851,0.0371
43.629,-14.0,-24.64,-12.46,0.7544,-0.5993,-0.1981
43.731,5.6,-28.63,-26.74,0.6261,-0.9155,-0.2977
43.876,-7.0,-8.54,-23.66,0.3714,-0.8799,-0.1606
44.093,-24.22,3.15,-52.08,0.4953,-0.9692,-0.2508
44.17,-21.91,29.26,-9.87,0.6495,-0.812,-0.2826
44.337,-18.9,32.06,-3.29,0.9111,-0.8379,-0.2469
44.451,-36.82,-2.59,48.93,0.8106,-0.711,-0.4768
44.572,-35.28,-11.69,27.37,0.5866,-0.4758,-0.3465
44.691,-8.26,7.14,2.31,0.5519,-0.6344,-0.3196
44.874,-0.63,46.48,-28.0,0.7486,-0.609,-0.1713
44.932,6.16,56.56,68.32,0.7637,-0.6617,-0.1269
44.995,6.37,54.67,63.28,0.7096,-0.7178,-0.1898
45.053,21.77,61.53,48.65,0.4875,-0.5778,-0.2562
45.111,86.87,95.97,6.44,0.4685,-0.5085,-0.1044
45.235,131.46,111.09,-21.77,0.4031,-1.3313,0.5549
45.293,19.6,35.49,13.23,0.3426,-1.0111,0.1415
45.351,-28.35,4.48,16.45,0.5705,-1.0072,0.0088
45.411,-49.49,-15.19,74.69,0.3357,-0.9238,0.203
45.535,-55.16,-14.77,31.64,0.4314,-0.915,0.0088
45.593,-26.32,-26.46,8.61,0.3089,-1.0141,0.1962
45.651,-22.68,-23.73,3.99,0.2352,-1.0468,0.2616
45.775,-55.3,-13.58,-23.24,0.3665,-1.0707,-0.0283
45.89,-84.49,-18.27,2.94,0.5431,-0.7286,-0.4616
46.072,-30.94,-23.24,-9.87,0.3523,-0.7505,-0.446
46.19,-59.92,-40.46,13.65,0.3719,-0.7193,-0.3938
46.253,-1.19,-20.58,-18.83,0.3797,-0.9321,-0.466
46.368,-9.87,-22.61,-17.57,0.3743,-0.7427,-0.5822
46.389,-11.62,-21.7,-23.52,0.3479,-0.752,-0.5739
46.406,-10.29,-20.23,-39.41,0.347,-0.7305,-0.5539
46.511,-4.69,-9.66,-12.67,0.3333,-0.795,-0.5324
46.573,-9.59,-5.53,-22.68,0.3504,-0.7427,-0.5202
46.733,6.09,-4.27,-10.64,0.3963,-0.7574,-0.4987
46.81,5.04,-3.57,-10.64,0.3621,-0.7735,-0.5636
47.032,-35.14,40.04,14.21,0.4656,-0.9043,-0.5065
47.125,-48.23,103.32,54.6,0.5846,-0.4509,-0.5958
47.275,37.52,164.08,-0.49,1.1976,-0.9667,-0.1771
47.352,94.22,191.59,-73.71,1.2517,-1.1175,0.0283
